,mmsi,label,length,tonnage,power,geartype,secondary_geartype
2027,224011270,Trawlers,23.0,101.68,88.3,OTB,NO
2028,235007379,Trawlers,16.92,56.0,309.0,OTB,NO
2029,247088050,Trawlers,21.85,96.0,560.0,OTB,PTM
2030,207326000,Set_gillnets|other_fishing,15.97,19.74,176.52,GNS,GND
2031,250003137,Trawlers,24.4,186.0,442.0,OTB,NO
2032,235000942,Trawlers,16.42,78.0,299.0,OTB,NO
2033,247056610,Trawlers,14.74,11.0,140.0,OTB,PTM
2034,250000527,Trawlers,26.52,276.0,570.0,OTB,OTM
2035,219003849,Set_gillnets|Trawlers,11.99,11.7,113.0,GNS,OTB
2036,224011130,Purse_seines,17.78,22.89,294.33,PS,NO
2037,227106700,Trawlers,22.5,141.61,368.0,OTB,OTM
2038,238825840,Purse_seines|Set_gillnets,25.2,106.0,480.0,PS,GTR
2039,247140240,Trawlers|Purse_seines,21.93,61.0,132.0,OTB,PS
2040,224615000,Trawlers,36.62,380.0,441.5,OTB,PTB
2041,247121380,Trawlers,20.05,36.0,121.0,OTB,NO
2042,224114750,Drifting_longlines,27.0,163.29,295.81,LLD,NO
2043,205322000,Trawlers,37.89,385.0,959.0,TBB,NO
2044,247131370,Trawlers,16.38,22.0,175.0,OTB,NO
2045,219005662,Set_gillnets,11.05,9.8,74.0,GNS,GNS
2046,224015220,Purse_seines,17.5,30.79,169.24,PS,NO
2047,247051820,Trawlers,23.05,83.0,422.63,OTB,NO
2048,237228000,Trawlers|Purse_seines,23.65,69.0,367.55,OTB,PS
2049,226240000,Purse_seines,79.8,2109.0,3533.0,PS,NO
2050,263439000,Trawlers,24.0,172.0,441.29,OTB,NO
2051,224780000,Set_longlines|Set_gillnets,32.0,339.0,367.92,LLS,GNS
2052,235055004,Trawlers,35.0,355.0,640.0,OTB,NO
2053,235087563,Trawlers,14.0,36.69,221.0,OTB,NO
2054,263214000,Set_gillnets,16.4,27.0,110.0,GNS,GTR
2055,224012850,Purse_seines,21.3,80.0,206.03,PS,NO
2056,263235000,Trawlers,24.0,192.09,441.0,OTB,NO
2057,219709000,Trawlers,24.2,171.9,599.0,OTB,NO
2058,275009000,Set_gillnets,26.5,114.0,165.0,GNS,NO
2059,227113400,Trawlers,15.92,76.87,331.0,OTB,TBB
2060,224096480,Trawlers,21.56,41.89,67.7,OTB,NO
2061,247080960,Trawlers,19.65,76.0,294.0,OTB,NO
2062,247120960,Trawlers|Purse_seines,26.12,75.0,316.0,OTB,PS
2063,247101540,Trawlers|Purse_seines,24.04,90.0,441.3,OTB,PS
2064,246136000,Trawlers,22.05,75.0,220.0,TBB,OTB
2065,250000135,Trawlers,20.04,68.0,221.0,DRB,OTB
2066,247050990,Trawlers,16.6,29.0,176.64,OTB,NO
2067,227309340,Trawlers,11.98,25.0,160.0,OTB,DRB
2068,233635000,Trawlers,23.5,198.0,413.0,PTB,NO
2069,235007070,Trawlers,22.18,126.0,220.0,TBB,NO
2070,235077608,Trawlers,21.22,191.0,480.0,OTB,NO
2071,275143000,Trawlers,25.45,112.0,221.0,OTM,OTB
2072,205161000,Trawlers|other_fishing,29.8,252.0,1062.0,OTB,SSC
2073,246052000,Trawlers,19.33,27.0,175.0,TBB,NO
2074,227375000,Trawlers,23.45,139.45,441.0,OTB,OTT
2075,227323270,Trawlers|Set_gillnets,11.97,7.83,176.0,DRB,GNS
2076,275226000,Trawlers,25.45,112.0,386.0,OTM,OTB
2077,227323130,Trawlers,11.2,11.35,169.0,OTB,OTM
2078,237374000,Trawlers|Set_gillnets,22.1,48.0,367.0,OTB,GTR
2079,265563480,Pots_and_traps|Purse_seines,11.97,11.02,367.75,FPO,PS
2080,261004430,Trawlers|Drifting_longlines,18.87,37.0,250.0,OTB,LLD
2081,247100620,Trawlers|Purse_seines,22.97,92.0,453.0,OTB,PS
2082,224114990,Purse_seines,16.5,24.2,72.11,PS,NO
2083,227308650,Pots_and_traps|Trawlers,11.0,10.36,144.0,FPO,DRB
2084,235007904,Trawlers,14.7,33.24,154.0,OTB,NO
2085,224123720,Trawlers,30.9,263.0,861.63,OTB,NO
2086,265661180,Trollers|Pots_and_traps,10.2,8.18,220.0,LTL,FPO
2087,219005954,Trawlers,15.11,16.4,230.0,OTB,NO
2088,226180000,Purse_seines,67.3,1606.0,2950.0,PS,NO
2089,224083240,Trawlers,16.45,30.76,95.66,OTB,NO
2090,224046570,Trawlers,31.57,262.0,397.35,OTB,PTB
2091,224141980,Set_longlines|Set_gillnets,33.0,330.0,349.52,LLS,GNS
2092,247101050,Trawlers|Set_gillnets,16.72,44.0,110.29,OTB,GNS
2093,227145400,Trawlers,15.95,85.47,324.0,OTB,DRB
2094,224024170,Trawlers,20.5,63.59,88.3,OTB,NO
2095,224100590,Purse_seines,22.5,66.0,202.35,PS,NO
2096,227883000,Set_gillnets|Set_longlines,30.33,195.0,558.0,GNS,LLS
2097,204862000,Drifting_longlines,37.7,319.0,551.61,LLD,NO
2098,224070240,Trawlers,17.47,34.64,88.3,OTB,NO
2099,224231980,Trawlers,17.94,33.82,51.51,OTB,NO
2100,224491000,Trawlers,66.93,1390.0,1420.16,OTB,PTB
2101,237206000,Trawlers,28.25,116.0,154.0,OTB,NO
2102,205269000,Trawlers,16.8,33.0,184.0,TBB,OTB
2103,207832280,Trawlers|Set_gillnets,16.5,31.93,185.0,OTM,GNS
2104,211191000,Trawlers,15.08,26.0,190.0,TBB,NO
2105,238316440,Trawlers,17.65,40.0,147.0,OTB,NO
2106,224104970,Set_gillnets,15.1,32.65,165.56,GNS,GTR
2107,224137950,Trawlers,25.36,77.4,198.68,OTB,NO
2108,247099830,Trawlers,23.45,61.0,140.0,OTB,NO
2109,247060770,Trawlers,15.55,24.0,121.5,OTB,NO
2110,224134380,Trawlers,28.0,223.78,315.67,OTB,NO
2111,247087510,Trawlers,15.41,27.0,162.0,OTB,NO
2112,235008047,Trawlers,14.45,37.16,163.0,OTB,NO
2113,227479000,Set_gillnets,20.4,121.83,353.0,GNS,GTR
2114,227728040,Set_gillnets|Trawlers,9.48,9.6,78.0,GNS,DRB
2115,227108900,Trawlers,14.39,35.95,211.0,OTB,OTT
2116,235002165,Trawlers,26.29,149.0,221.0,HMD,NO
2117,234937000,Trawlers,20.9,174.0,470.0,OTB,NO
2118,263540000,Trawlers,80.32,1920.0,2207.0,OTB,OTM
2119,220256000,Trawlers,17.31,55.0,130.0,OTB,NO
2120,224178570,Trawlers,20.54,77.97,143.5,OTB,NO
2121,247080420,Trawlers,19.51,72.0,263.0,OTB,NO
2122,266091000,Trawlers,19.38,110.0,400.0,OTB,OTB
2123,250001048,Trawlers,36.0,176.0,742.0,DRB,NO
2124,244780802,Trawlers,19.95,67.0,221.0,TBB,NO
2125,211493000,Trawlers,15.55,21.0,110.0,TBB,OTB
2126,219009738,Trawlers,11.85,13.1,115.0,OTB,OTB
2127,224189260,Purse_seines,19.0,50.2,202.35,PS,NO
2128,224124260,Trawlers,23.42,83.26,132.45,OTB,NO
2129,265710690,other_fishing|Pots_and_traps,7.8,4.15,35.3,GND,FPO
2130,219001703,Set_gillnets|Trawlers,16.26,39.6,213.0,GNS,OTB
2131,247122520,Trawlers,22.72,62.0,375.0,OTB,PTM
2132,261000630,Trawlers,32.97,263.0,588.0,OTB,OTM
2133,219006023,Trawlers,14.0,23.2,257.0,OTB,NO
2134,224066590,Set_gillnets,16.4,45.36,139.81,GNS,GTR
2135,247065740,Trawlers|Set_gillnets,16.25,27.0,109.0,OTB,GNS
2136,247100510,Trawlers|Purse_seines,27.05,114.0,375.0,OTB,PS
2137,219008927,Trawlers|Set_gillnets,9.99,12.4,129.0,OTB,GNS
2138,266170000,Trawlers,16.87,56.0,272.06,OTB,OTB
2139,227573960,Set_gillnets|Pots_and_traps,11.0,12.95,162.0,GTR,FPO
2140,247082740,Trawlers|Set_gillnets,15.93,8.0,96.3,DRB,GNS
2141,211318640,Trawlers,23.96,86.0,221.0,TBB,OTB
2142,240449000,Set_gillnets,15.31,23.0,109.53,GTR,GTN
2143,247094940,Purse_seines|Pole_and_line,26.7,71.0,441.0,PS,LHP
2144,224011530,Set_longlines,18.4,53.87,169.24,LLS,NO
2145,224093680,Trawlers,23.37,69.36,242.83,OTB,NO
2146,224049460,Drifting_longlines,28.73,275.9,198.68,LLD,NO
2147,263500263,Pole_and_line|Set_longlines,16.0,25.77,172.84,LHP,LLS
2148,227311190,Set_gillnets,11.96,13.08,161.0,GTR,GNS
2149,227784760,Set_gillnets|Trollers,9.82,2.03,120.0,GNS,LTL
2150,224049640,Trawlers,19.98,44.51,239.15,OTB,NO
2151,224577480,Trawlers,22.1,82.35,367.92,OTB,NO
2152,247142710,Trawlers|Set_longlines,18.39,42.0,81.0,OTB,LLS
2153,244035000,Trawlers,40.02,258.0,1220.0,DRB,NO
2154,207822280,Set_gillnets|Trawlers,22.5,83.2,294.2,GNS,PTM
2155,224095950,Trawlers,23.29,62.46,202.35,OTB,NO
2156,238180540,Purse_seines,20.35,74.17,220.0,PS,NO
2157,250000528,Trawlers|Set_gillnets,14.99,31.2,220.0,OTM,GNC
2158,207824690,Trawlers,15.2,39.06,161.8,OTM,NO
2159,205265000,Trawlers,23.82,69.0,221.0,TBB,DRB
2160,224014460,Trawlers,19.55,43.54,181.02,OTB,NO
2161,227573440,Purse_seines|Set_gillnets,16.95,51.77,315.0,PS,GTR
2162,224463000,Trawlers,62.9,1210.0,1471.67,OTB,PTB
2163,224026180,Trawlers,18.12,35.4,66.05,OTB,NO
2164,247148660,Trawlers|Purse_seines,15.61,22.0,162.0,OTB,PS
2165,224021630,Trawlers,23.05,101.49,183.96,OTB,NO
2166,247081650,Trawlers,27.0,139.0,373.0,OTB,PTM
2167,263418780,Drifting_longlines|Set_longlines,24.79,167.29,350.0,LLD,LLS
2168,224021580,Purse_seines,26.0,75.57,309.05,PS,NO
2169,237151000,Trawlers|Purse_seines,28.45,128.0,213.18,OTB,PS
2170,247076620,Trawlers,24.12,88.0,346.0,OTB,PTM
2171,245715000,Trawlers,20.25,58.0,221.0,TBB,OTB
2172,238641410,Purse_seines|Trawlers,20.5,68.0,294.0,PS,OTB
2173,247110330,Trawlers|Purse_seines,55.6,695.0,1839.0,OTB,PS
2174,224079240,Purse_seines,23.74,91.0,147.17,PS,NO
2175,276103000,Trawlers,25.4,117.0,220.0,OTB,OTM
2176,233805000,Trawlers,24.82,270.0,537.0,OTB,NO
2177,247141490,Purse_seines|Set_longlines,17.61,29.0,206.0,PS,LLS
2178,224102280,Trawlers,24.35,80.16,323.77,OTB,NO
2179,224610000,Set_longlines|Set_gillnets,36.5,378.0,441.5,LLS,GNS
2180,261003640,Trawlers,25.69,153.0,386.0,OTB,PTB
2181,219016004,Set_gillnets,14.67,15.5,107.0,GNS,GNS
2182,235007455,Trawlers,16.7,46.0,220.0,DRB,NO
2183,261010820,Trawlers|Set_gillnets,18.52,52.0,133.0,OTB,GNS
2184,235009200,Set_gillnets,17.0,78.0,191.0,GTR,NO
2185,247131490,Purse_seines|Set_longlines,17.02,21.0,161.8,PS,LLS
2186,250267000,Trawlers,16.6,72.0,171.0,OTM,OTB
2187,247061610,Trawlers,26.28,91.0,230.0,OTB,NO
2188,227315560,Trawlers,23.4,156.93,482.0,OTB,OTM
2189,247077190,Trawlers,21.25,59.0,378.7,OTB,PTM
2190,232005630,Trawlers,34.78,237.0,749.0,TBB,NO
2191,219005778,Set_gillnets,13.05,18.0,104.0,GNS,NO
2192,224279670,Purse_seines,15.7,30.88,210.45,PS,NO
2193,247123290,Trawlers,20.7,49.0,283.0,OTB,NO
2194,263405940,Set_longlines|Set_gillnets,17.65,40.76,230.94,LLS,GTR
2195,224142580,Purse_seines,22.0,47.45,157.47,PS,NO
2196,261003890,Drifting_longlines|Trawlers,25.6,155.0,257.0,LLD,OTB
2197,247101610,Trawlers,18.36,48.0,206.0,OTB,NO
2198,235002522,Trawlers,16.5,36.0,184.2,OTB,NO
2199,219138000,Trawlers,42.3,498.0,735.0,OTB,OTB
2200,235028301,Pole_and_line,9.93,12.58,120.0,LHP,LHP
2201,237610000,Trawlers|Purse_seines,18.4,48.0,191.13,OTB,PS
2202,219959000,Trawlers,22.96,168.5,525.0,OTB,OTB
2203,238294140,Purse_seines|Set_gillnets,25.79,100.0,465.0,PS,GNS
2204,247122510,Trawlers,19.2,70.0,183.8,OTB,NO
2205,224094520,Drifting_longlines,26.3,209.0,459.16,LLD,NO
2206,247068110,Trawlers|Set_gillnets,22.34,67.0,205.9,OTB,GNS
2207,219001642,Set_gillnets,9.62,7.9,85.0,GNS,GNS
2208,227592480,Set_gillnets|Pots_and_traps,8.52,7.26,66.0,GNS,FPO
2209,224106130,Drifting_longlines,28.0,185.0,262.69,LLD,NO
2210,219000617,Trawlers,23.95,95.0,220.0,TBB,TBB
2211,224009880,Trawlers,20.9,51.14,117.73,OTB,NO
2212,237688000,Trawlers|Purse_seines,19.45,35.0,135.99,OTB,PS
2213,247141410,Trawlers|Set_longlines,21.4,63.0,272.0,OTB,LLS
2214,244750140,Trawlers,31.58,133.0,368.0,DRB,NO
2215,247070230,Trawlers,21.67,75.0,446.88,OTB,PTM
2216,247142920,Trawlers,24.52,161.0,295.0,OTB,NO
2217,275270000,Trawlers,17.8,41.0,217.0,OTM,NO
2218,224046990,Trawlers,19.5,81.15,270.05,OTB,NO
2219,244525000,Trawlers,43.7,311.0,812.0,HMD,NO
2220,224093240,Trawlers,18.0,38.28,51.51,OTB,NO
2221,224200490,Trawlers,26.3,90.25,312.73,OTB,NO
2222,240396000,Drifting_longlines|Set_gillnets,16.2,28.0,58.81,LLD,GTR
2223,245442000,Trawlers,22.99,56.0,221.0,TBB,NO
2224,227118900,Set_gillnets,15.8,54.78,220.0,GTR,GNS
2225,226230000,Trawlers,23.77,173.68,442.0,OTB,OTM
2226,239734000,Purse_seines,15.6,16.0,141.14,PS,PS
2227,247120370,Trawlers,21.03,54.0,220.0,OTB,NO
2228,211758000,Trawlers|Set_gillnets,17.69,45.0,175.0,OTB,GNS
2229,219005286,Trawlers,19.3,79.1,169.0,OTB,OTB
2230,247084960,Trawlers,16.23,32.0,120.0,OTB,NO
2231,224023580,Purse_seines,15.65,22.62,36.79,PS,NO
2232,235001280,Trawlers,23.47,230.0,500.0,PTB,NO
2233,247126820,Trawlers|Purse_seines,25.39,81.0,588.0,OTB,PS
2234,219765000,Trawlers,35.4,314.0,634.0,OTB,NO
2235,227640710,Trawlers|Set_longlines,8.01,3.89,54.0,DRB,LLS
2236,227989000,Set_gillnets,23.0,171.77,300.0,GNS,GTR
2237,207882640,Trawlers,22.5,54.42,220.65,OTM,OTM
2238,224213850,Set_gillnets,11.68,9.4,55.92,GNS,GTR
2239,224091480,Trawlers,22.87,47.59,198.68,OTB,NO
2240,250117400,Trawlers,24.5,230.0,410.36,OTM,NO
2241,205170000,Trawlers,37.09,366.0,1200.0,TBB,NO
2242,235051173,Trawlers,31.65,268.0,361.0,OTB,NO
2243,227878000,Trawlers,19.12,94.6,456.0,OTB,OTM
2244,255402650,Pole_and_line|Set_longlines,32.0,258.0,735.5,LHP,LLS
2245,230941040,Trawlers,17.38,49.0,306.0,OTB,OTM
2246,250003404,Trawlers,27.35,325.0,680.0,OTM,NO
2247,235003460,Trawlers,17.99,171.0,375.24,OTB,NO
2248,239096000,Drifting_longlines|Set_longlines,18.2,39.0,89.68,LLD,LLS
2249,224081290,Set_longlines|Pots_and_traps,18.64,37.32,125.09,LLS,FPO
2250,224083790,Trawlers,21.3,53.9,316.41,OTB,NO
2251,224059860,Purse_seines,33.28,162.0,588.67,PS,NO
2252,250126460,Trawlers,25.22,159.0,403.0,OTM,NO
2253,232007060,Trawlers,16.04,108.0,195.87,OTB,NO
2254,247140670,Purse_seines|Set_longlines,18.15,78.0,206.0,PS,LLS
2255,247143860,Trawlers,26.18,101.0,405.0,OTB,NO
2256,247101590,Trawlers,20.05,54.0,205.8,OTB,NO
2257,227344000,Trawlers,32.8,273.0,736.0,OTB,OTM
2258,235003850,Trawlers,26.55,246.0,634.0,PTB,NO
2259,224004530,Trawlers,19.88,62.7,110.38,OTB,NO
2260,247148780,Purse_seines|Set_longlines,26.03,140.0,771.0,PS,LLS
2261,224024000,Set_longlines|Set_gillnets,28.15,238.0,485.65,LLS,GNS
2262,237070000,Purse_seines|Trawlers,24.4,105.0,367.55,PS,OTB
2263,239143000,Purse_seines,23.7,85.0,219.79,PS,NO
2264,247072740,Trawlers|Purse_seines,22.3,54.0,198.5,OTB,PS
2265,247113090,Trawlers,20.87,45.0,283.0,OTB,NO
2266,247143680,Purse_seines|Set_longlines,19.3,56.0,220.66,PS,LLS
2267,235008454,Trawlers,11.4,29.06,200.0,DRB,NO
2268,227909000,Trawlers,32.8,273.0,736.0,OTB,OTM
2269,244197000,Trawlers,42.9,493.0,1102.0,TBB,NO
2270,227409000,Trawlers,20.78,109.0,450.0,PTM,OTB
2271,227988000,Set_gillnets,15.9,55.75,243.0,GNS,GTR
2272,247094050,Trawlers,18.8,33.0,294.1,OTB,NO
2273,240430000,Trawlers,34.0,225.0,367.55,OTB,NO
2274,250370000,Trawlers|other_fishing,25.5,280.0,478.0,OTM,GND
2275,245273000,Trawlers,26.98,105.0,360.0,TBB,OTB
2276,247140560,Purse_seines|Set_longlines,16.92,26.0,258.0,PS,LLS
2277,211544000,Trawlers,18.79,52.0,221.0,TBB,OTB
2278,235011340,Trawlers,33.86,242.0,749.0,HMD,NO
2279,237178000,Trawlers,26.35,107.0,205.88,OTB,OTB
2280,211559000,Trawlers,18.29,46.0,220.0,OTB,PTB
2281,261004280,Trawlers|Drifting_longlines,18.6,37.0,265.0,OTB,LLD
2282,211551000,Trawlers,21.44,65.0,221.0,TBB,NO
2283,247123630,Trawlers,20.11,35.0,217.0,OTB,NO
2284,247101820,Trawlers,16.81,46.0,110.0,DRB,OTB
2285,247132750,Trawlers,17.08,34.0,240.0,OTB,PTM
2286,232005650,Trawlers,26.2,121.0,515.0,TBB,NO
2287,247142820,Trawlers|Set_longlines,29.81,144.0,340.0,OTB,LLS
2288,247142750,Trawlers,31.06,179.0,485.0,OTB,NO
2289,204210770,Pole_and_line,14.0,22.19,96.0,LHP,LHP
2290,247093030,Trawlers,22.22,58.0,316.0,OTB,NO
2291,247304660,Trawlers,18.9,38.0,162.0,OTB,NO
2292,219014162,Set_gillnets|Set_longlines,9.86,7.5,198.0,GNS,LLS
2293,247100920,Trawlers,17.5,43.0,220.0,OTB,NO
2294,232005290,Trawlers,21.32,143.0,373.0,OTB,NO
2295,227637310,Trawlers|Set_gillnets,8.05,5.28,54.0,DRB,GNS
2296,219009415,Trawlers,11.98,11.5,125.0,OTB,DRB
2297,205243000,Trawlers,37.81,385.0,1200.0,TBB,OTB
2298,237108000,Purse_seines|Trawlers,18.27,33.0,210.97,PS,OTB
2299,247300930,Trawlers|Set_longlines,17.1,35.0,187.0,OTB,LLS
2300,224222760,Purse_seines,23.5,89.27,272.26,PS,NO
2301,227315520,Trawlers,13.5,31.31,256.0,OTB,OTM
2302,275228000,Trawlers,25.45,112.0,386.0,OTM,OTB
2303,211516210,Trawlers,14.8,22.0,176.0,OTB,PTB
2304,261005080,Trawlers,21.69,84.0,304.0,OTB,OTM
2305,224260750,Trawlers,18.1,33.96,129.51,OTB,NO
2306,247081560,Trawlers,18.6,46.0,283.0,OTB,NO
2307,224073650,Purse_seines,30.5,155.17,412.07,PS,NO
2308,263266000,Pots_and_traps|Set_longlines,16.46,26.52,140.0,FPO,LLS
2309,247131580,Trawlers|Set_longlines,24.55,94.0,216.0,OTB,LLS
2310,224054950,Purse_seines,22.58,60.61,145.7,PS,NO
2311,247054010,Trawlers,22.11,67.0,620.03,OTB,PTM
2312,224901000,Trawlers,48.0,907.0,1099.34,OTB,PTB
2313,261001180,Trawlers,18.42,38.0,140.0,OTB,PTB
2314,224230370,Trawlers,21.0,58.71,295.81,OTB,NO
2315,261383000,Trawlers,60.33,1805.0,3375.0,OTB,OTM
2316,227957000,Set_longlines|Drifting_longlines,38.75,384.0,1030.0,LLS,LLD
2317,224172830,Purse_seines,18.1,54.54,128.77,PS,NO
2318,205284000,Trawlers,34.9,284.0,1200.0,TBB,OTB
2319,227138800,Trawlers,22.5,153.71,552.0,OTB,OTM
2320,250002788,Trawlers,13.18,24.1,74.0,OTM,OTB
2321,265616510,Pots_and_traps|Set_gillnets,10.8,11.89,58.09,FPO,GNS
2322,245408000,Trawlers,19.99,41.0,202.0,TBB,NO
2323,226179000,Trawlers,22.85,180.18,497.0,OTB,PTB
2324,237911000,Trawlers|Set_longlines,28.5,157.0,305.07,OTB,LLS
2325,245244000,Trawlers,19.68,49.0,220.0,TBB,OTB
2326,211500000,Trawlers,17.88,33.0,164.0,OTB,PTB
2327,247146650,Purse_seines,19.57,31.0,147.0,PS,NO
2328,263421980,Purse_seines,19.6,34.78,258.0,PS,NO
2329,232004523,Trawlers,26.36,124.0,373.0,DRB,NO
2330,247143810,Set_longlines|other_fishing,17.82,37.0,220.0,LLS,GND
2331,219240000,Trawlers,40.48,450.0,800.0,OTB,OTB
2332,224073460,Purse_seines,30.0,144.0,235.47,PS,NO
2333,227689760,Set_gillnets|Pots_and_traps,11.22,18.0,162.0,GTN,FPO
2334,224133770,Trawlers,18.17,43.18,198.68,OTB,NO
2335,247144090,Trawlers|Purse_seines,18.9,39.0,272.0,OTB,PS
2336,224101750,Trawlers,24.99,79.2,323.77,OTB,NO
2337,275220000,Trawlers,25.33,109.0,220.0,OTM,OTB
2338,275129000,Trawlers,29.0,122.0,441.0,OTM,OTB
2339,224926000,Trawlers,29.62,251.0,367.92,OTB,NO
2340,225344000,Trawlers,64.98,1083.0,1300.96,OTB,PTB
2341,238939940,Purse_seines,34.4,272.0,940.0,PS,NO
2342,219013178,Trawlers,16.65,110.6,220.0,OTB,NO
2343,247121970,Trawlers|Purse_seines,22.48,62.0,294.0,OTB,PS
2344,235060913,Trawlers,14.3,41.88,277.0,OTB,NO
2345,240552000,Drifting_longlines|Set_gillnets,15.1,21.0,162.0,LLD,GTR
2346,247148620,Trawlers|Set_longlines,22.8,60.0,316.2,OTB,LLS
2347,224198240,Trawlers,23.35,57.12,103.02,OTB,NO
2348,235086094,Pots_and_traps,15.59,30.81,215.0,FPO,NO
2349,250000699,Trawlers,22.03,102.0,330.0,OTM,DRB
2350,250264000,Trawlers,27.85,326.0,709.0,OTM,NO
2351,247084320,Trawlers,27.6,120.0,308.8,OTB,PTM
2352,224015550,Purse_seines,84.1,2501.88,2999.26,PS,NO
2353,238622310,Purse_seines|Set_gillnets,24.97,111.0,529.0,PS,GNS
2354,224292000,Trawlers,29.5,244.0,353.2,OTB,NO
2355,244670362,Trawlers,19.99,70.0,221.0,TBB,OTB
2356,224256220,Purse_seines,23.55,54.36,332.24,PS,NO
2357,247130630,Purse_seines,40.56,184.0,600.0,PS,NO
2358,224268000,Set_longlines|Set_gillnets,30.0,246.0,367.92,LLS,GNS
2359,250000511,Trawlers,49.07,561.0,728.0,DRB,NO
2360,247142970,Trawlers|Set_longlines,19.1,42.0,147.0,OTB,LLS
2361,211198000,Trawlers,17.64,36.0,221.0,TBB,OTB
2362,240394000,Drifting_longlines|Set_gillnets,16.7,30.0,72.04,LLD,GTR
2363,224081670,Trawlers,21.47,34.97,235.47,OTB,NO
2364,224337720,Trawlers,18.0,40.47,88.3,OTB,NO
2365,235009094,Trawlers,22.12,164.0,500.0,OTB,OTT
2366,247091110,Trawlers|Set_longlines,18.79,24.0,147.0,OTB,LLS
2367,224085960,Drifting_longlines,16.2,55.8,88.3,LLD,NO
2368,220051000,other_fishing|Trawlers,20.35,86.1,380.0,SDN,OTB
2369,219004161,Trawlers,17.3,39.1,219.0,OTB,NO
2370,247141890,Trawlers|Set_longlines,19.93,51.0,240.0,OTB,LLS
2371,224022330,Purse_seines,17.12,26.74,110.38,PS,NO
2372,247145060,Trawlers,23.73,120.0,185.0,OTB,NO
2373,224155960,Set_gillnets,16.0,21.43,75.79,GNS,NO
2374,235006280,Trawlers,64.0,1759.0,4500.0,OTM,NO
2375,245150000,Trawlers,19.99,70.0,221.0,TBB,OTT
2376,227143700,Trawlers,24.4,202.45,452.0,OTB,OTM
2377,204261000,Purse_seines,22.7,68.58,312.59,PS,NO
2378,224096870,Trawlers,24.6,120.92,306.11,OTB,NO
2379,245841000,Trawlers,20.25,63.0,221.0,TBB,NO
2380,276811000,Trawlers,25.5,117.0,221.0,OTM,OTB
2381,227733270,Set_gillnets,11.98,12.69,110.0,GNS,GTN
2382,234999151,Trawlers,19.35,45.17,366.5,HMD,NO
2383,224027970,Trawlers,24.0,114.17,117.73,OTB,NO
2384,247120850,Trawlers,22.95,70.0,470.0,OTB,NO
2385,247120602,Trawlers|Set_gillnets,17.52,53.0,161.7,OTB,GNS
2386,266052000,Trawlers,18.42,83.0,283.0,OTB,NO
2387,227426000,Set_gillnets,20.8,135.3,330.0,GTR,GNS
2388,265704430,Set_gillnets,13.85,26.0,175.0,GNS,GNS
2389,237586000,Trawlers|Purse_seines,21.7,43.0,189.65,OTB,PS
2390,277029000,Trawlers,37.15,378.0,735.0,OTM,NO
2391,227538000,Trawlers,20.6,113.74,383.0,OTB,OTM
2392,266066000,Trawlers,23.55,222.0,720.0,OTB,OTB
2393,247304930,Trawlers,29.81,140.0,485.0,OTB,NO
2394,244668000,Trawlers|other_fishing,24.45,95.0,221.0,TBB,SPR
2395,224070630,Trawlers,17.82,40.64,66.23,OTB,NO
2396,224013020,Trawlers,16.86,24.0,139.81,OTB,NO
2397,224053650,Drifting_longlines,17.3,93.38,128.04,LLD,NO
2398,247142860,Trawlers,26.31,202.0,367.0,OTB,NO
2399,224052340,Trawlers,28.0,214.02,301.69,OTB,NO
2400,224100190,Trawlers,18.9,37.41,101.55,OTB,NO
2401,234122000,Trawlers,26.61,241.0,578.0,OTB,NO
2402,224176390,Trawlers,28.0,208.0,220.75,OTB,NO
2403,261001700,Set_gillnets|Set_longlines,14.53,24.54,138.0,GNS,LLS
2404,238905540,Purse_seines|Trawlers,26.4,115.0,403.0,PS,OTB
2405,211196000,Trawlers,16.65,43.0,221.0,TBB,OTB
2406,235002680,Trawlers,15.58,47.0,195.0,OTB,NO
2407,239050000,Purse_seines,22.0,60.0,220.53,PS,NO
2408,224068980,Drifting_longlines,28.0,186.23,286.98,LLD,NO
2409,220063000,Trawlers,18.94,65.3,250.0,OTB,NO
2410,204835000,Pole_and_line,28.1,134.0,368.0,LHP,NO
2411,235039435,Trawlers,14.95,40.1,221.0,DRB,NO
2412,224079580,Trawlers,28.0,217.82,235.47,OTB,NO
2413,240338000,Trawlers|Purse_seines,33.5,300.0,367.55,OTB,PS
2414,227922000,Trawlers,15.0,48.0,243.0,PTB,OTB
2415,211565000,Trawlers,18.24,61.0,221.0,TBB,OTB
2416,244916000,Trawlers,39.98,196.0,670.0,DRH,NO
2417,230941050,Trawlers,40.8,441.0,1100.0,OTM,PTM
2418,247121280,Trawlers,25.0,68.0,176.5,OTB,NO
2419,247042850,Trawlers,16.25,27.0,162.0,OTB,NO
2420,244102000,Trawlers,20.2,50.0,183.0,TBB,OTB
2421,263402890,Trawlers,25.1,193.24,358.0,OTB,NO
2422,263405380,Set_gillnets|Drifting_longlines,18.2,87.36,224.0,GNS,LLD
2423,247148950,Trawlers,29.81,184.0,485.0,OTB,NO
2424,247280280,Trawlers,19.58,52.0,397.0,OTB,PTM
2425,239116000,Purse_seines,18.5,34.0,197.01,PS,PS
2426,237190000,Trawlers|Purse_seines,25.6,76.0,353.0,OTB,PS
2427,205106000,Trawlers,33.67,273.0,1200.0,TBB,NO
2428,250000433,Trawlers,18.39,71.0,169.0,OTB,OTM
