mmsi,itu_fishing,itu_label,itu_sublabel,itu_tonnage
257428600,Fishing vessel,Fishing vessel,,8.0
257428720,Fishing vessel,Fishing vessel,,5.0
257428800,Fishing vessel,Fishing vessel,,
257428820,Fishing vessel,Fishing vessel,,
257429120,Fishing vessel,Fishing vessel,,
257429320,Fishing vessel,Fishing vessel,,
257429420,Fishing vessel,Fishing vessel,,
257429500,Fishing vessel,Fishing vessel,,19.0
257429520,Fishing vessel,Fishing vessel,,
257429720,Fishing vessel,Fishing vessel,,
257429800,Fishing vessel,Fishing vessel,,
257429820,Fishing vessel,Fishing vessel,,9.0
257430020,Fishing vessel,Fishing vessel,,9.0
257430220,Fishing vessel,Fishing vessel,,
257430320,Fishing vessel,Fishing vessel,,12.0
257430500,Fishing vessel,Fishing vessel,,23.0
257430700,Fishing vessel,Fishing vessel,,
257430720,Fishing vessel,Fishing vessel,,
257430800,Fishing vessel,Fishing vessel,,
257430820,Fishing vessel,Fishing vessel,,14.0
257430920,Fishing vessel,Fishing vessel,,14.0
257431020,Fishing vessel,Fishing vessel,,14.0
257431220,Fishing vessel,Fishing vessel,,6.0
257431320,Fishing vessel,Fishing vessel,,
257431420,Fishing vessel,Fishing vessel,,
257431520,Fishing vessel,Fishing vessel,,
257431600,Fishing vessel,Fishing vessel,,8.0
257431620,Fishing vessel,Fishing vessel,,13.0
257438420,Fishing vessel,Fishing vessel,,
257438500,Fishing vessel,Fishing vessel,,
257438700,Fishing vessel,Fishing vessel,,
257438920,Fishing vessel,Fishing vessel,,
257439020,Fishing vessel,Fishing vessel,,10.0
257439120,Fishing vessel,Fishing vessel,,
257439320,Fishing vessel,Fishing vessel,,
257439700,Fishing vessel,Fishing vessel,,
257439720,Fishing vessel,Fishing vessel,,
257439820,Fishing vessel,Fishing vessel,,14.0
257440120,Fishing vessel,Fishing vessel,,
257440420,Fishing vessel,Fishing vessel,,
257440500,Fishing vessel,Fishing vessel,,96.0
257440520,Fishing vessel,Fishing vessel,,
257440600,Fishing vessel,Fishing vessel,,10.0
257440700,Fishing vessel,Fishing vessel,,6.0
257440800,Fishing vessel,Fishing vessel,,
257441120,Fishing vessel,Fishing vessel,,8.0
257441220,Fishing vessel,Fishing vessel,,
257441320,Fishing vessel,Fishing vessel,,
257441420,Fishing vessel,Fishing vessel,,10.0
257441520,Fishing vessel,Fishing vessel,,17.0
257441600,Fishing vessel,Fishing vessel,,23.0
257441700,Fishing vessel,Fishing vessel,,8.0
257441720,Fishing vessel,Fishing vessel,,
257441800,Fishing vessel,Fishing vessel,,
257441820,Fishing vessel,Fishing vessel,,
257442320,Fishing vessel,Fishing vessel,,
257442520,Fishing vessel,Fishing vessel,,
257442600,Fishing vessel,Fishing vessel,,20.0
257442620,Fishing vessel,Fishing vessel,,9.0
257442800,Fishing vessel,Fishing vessel,,
257443700,Fishing vessel,Fishing vessel,,
257443720,Fishing vessel,Fishing vessel,,9.0
257443800,Fishing vessel,Fishing vessel,,
257443900,Fishing vessel,Fishing vessel,,
257444020,Fishing vessel,Fishing vessel,,9.0
257444220,Fishing vessel,Fishing vessel,,13.0
257444420,Fishing vessel,Fishing vessel,,17.0
257444500,Fishing vessel,Fishing vessel,,44.0
257444600,Fishing vessel,Fishing vessel,,8.0
257444620,Fishing vessel,Fishing vessel,,
257444700,Fishing vessel,Fishing vessel,,
257444720,Fishing vessel,Fishing vessel,,
257444800,Fishing vessel,Fishing vessel,,
257444820,Fishing vessel,Fishing vessel,,
257444920,Fishing vessel,Fishing vessel,,
257445000,Fishing vessel,Trawlers,Trawlers,499.0
257445500,Fishing vessel,Fishing vessel,,108.0
257445600,Fishing vessel,Fishing vessel,,9.0
257445700,Fishing vessel,Fishing vessel,,
257446020,Fishing vessel,Fishing vessel,,
257446120,Fishing vessel,Fishing vessel,,
257446500,Fishing vessel,Fishing vessel,,149.0
257446700,Fishing vessel,Fishing vessel,,
257446820,Fishing vessel,Fishing vessel,,
257447020,Fishing vessel,Fishing vessel,,14.0
257447520,Fishing vessel,Fishing vessel,,16.0
257447600,Fishing vessel,Fishing vessel,,6.0
257447620,Fishing vessel,Fishing vessel,,
257447800,Fishing vessel,Fishing vessel,,
257448320,Fishing vessel,Fishing vessel,,
257448500,Fishing vessel,Fishing vessel,,166.0
257448600,Fishing vessel,Fishing vessel,,14.0
257448700,Fishing vessel,Fishing vessel,,
257448720,Fishing vessel,Fishing vessel,,
257448800,Fishing vessel,Fishing vessel,,9.0
257448820,Fishing vessel,Fishing vessel,,
257449020,Fishing vessel,Fishing vessel,,17.0
257449420,Fishing vessel,Fishing vessel,,14.0
257449520,Fishing vessel,Fishing vessel,,10.0
257449600,Fishing vessel,Fishing vessel,,9.0
257449700,Fishing vessel,Fishing vessel,,
257449720,Fishing vessel,Fishing vessel,,
257449800,Fishing vessel,Fishing vessel,,
257449920,Fishing vessel,Fishing vessel,,4.0
257450120,Fishing vessel,Fishing vessel,,
257450220,Fishing vessel,Fishing vessel,,15.0
257450320,Fishing vessel,Fishing vessel,,8.0
257450420,Fishing vessel,Fishing vessel,,
257450500,Fishing vessel,Fishing vessel,,48.0
257450600,Fishing vessel,Fishing vessel,,
257450620,Fishing vessel,Fishing vessel,,
257450700,Fishing vessel,Fishing vessel,,
257450800,Fishing vessel,Fishing vessel,,
257451020,Fishing vessel,Fishing vessel,,
257451120,Fishing vessel,Fishing vessel,,
257451500,Fishing vessel,Fishing vessel,,
257451520,Fishing vessel,Fishing vessel,,
257451600,Fishing vessel,Fishing vessel,,
257451620,Fishing vessel,Fishing vessel,,
257451820,Fishing vessel,Fishing vessel,,
257452120,Fishing vessel,Fishing vessel,,14.0
257452220,Fishing vessel,Fishing vessel,,14.0
257452320,Fishing vessel,Fishing vessel,,
257452520,Fishing vessel,Fishing vessel,,13.0
257452600,Fishing vessel,Fishing vessel,,9.0
257452620,Fishing vessel,Fishing vessel,,10.0
257452800,Fishing vessel,Fishing vessel,,
257452820,Fishing vessel,Fishing vessel,,
257452900,Fishing vessel,Fishing vessel,,11.0
257452920,Fishing vessel,Fishing vessel,,
257453320,Fishing vessel,Fishing vessel,,
257453500,Fishing vessel,Fishing vessel,,99.0
257453520,Fishing vessel,Fishing vessel,,11.0
257453600,Fishing vessel,Fishing vessel,,
257453620,Fishing vessel,Fishing vessel,,
257453700,Fishing vessel,Fishing vessel,,
257453720,Fishing vessel,Fishing vessel,,12.0
257453800,Fishing vessel,Fishing vessel,,
257460220,Fishing vessel,Fishing vessel,,11.0
257460500,Fishing vessel,Fishing vessel,,308.0
257460700,Fishing vessel,Fishing vessel,,
257460720,Fishing vessel,Fishing vessel,,7.0
257460800,Fishing vessel,Fishing vessel,,
257460820,Fishing vessel,Fishing vessel,,
257460920,Fishing vessel,Fishing vessel,,
257461020,Fishing vessel,Fishing vessel,,
257461120,Fishing vessel,Fishing vessel,,
257461420,Fishing vessel,Fishing vessel,,
257461520,Fishing vessel,Fishing vessel,,7.0
257461600,Fishing vessel,Fishing vessel,,
257461620,Fishing vessel,Fishing vessel,,
257461720,Fishing vessel,Fishing vessel,,
257461820,Fishing vessel,Fishing vessel,,
257461920,Fishing vessel,Fishing vessel,,40.0
257462020,Fishing vessel,Fishing vessel,,
257462120,Fishing vessel,Fishing vessel,,14.0
257462220,Fishing vessel,Fishing vessel,,
257462420,Fishing vessel,Fishing vessel,,
257462500,Fishing vessel,Fishing vessel,,104.0
257462600,Fishing vessel,Fishing vessel,,32.0
257462620,Fishing vessel,Fishing vessel,,
257462720,Fishing vessel,Fishing vessel,,9.0
257462800,Fishing vessel,Fishing vessel,,
257462820,Fishing vessel,Fishing vessel,,
257462920,Fishing vessel,Fishing vessel,,
257463020,Fishing vessel,Fishing vessel,,
257463220,Fishing vessel,Fishing vessel,,
257463500,Fishing vessel,Fishing vessel,,184.0
257463800,Fishing vessel,Fishing vessel,,
257463900,Fishing vessel,Fishing vessel,,
257464020,Fishing vessel,Fishing vessel,,
257464600,Fishing vessel,Fishing vessel,,
257464620,Fishing vessel,Fishing vessel,,
257464700,Fishing vessel,Fishing vessel,,
257464720,Fishing vessel,Fishing vessel,,
257464800,Fishing vessel,Fishing vessel,,
257464820,Fishing vessel,Fishing vessel,,
257465120,Fishing vessel,Fishing vessel,,
257465320,Fishing vessel,Fishing vessel,,
257465500,Fishing vessel,Fishing vessel,,293.0
257465620,Fishing vessel,Fishing vessel,,4.0
257466000,Fishing vessel,Fishing vessel,,1425.0
257466320,Fishing vessel,Fishing vessel,,
257466500,Fishing vessel,Fishing vessel,,
257466600,Fishing vessel,Fishing vessel,,7.0
257466920,Fishing vessel,Fishing vessel,,
257467020,Fishing vessel,Fishing vessel,,
257467120,Fishing vessel,Fishing vessel,,
257467220,Fishing vessel,Fishing vessel,,9.0
257467320,Fishing vessel,Fishing vessel,,
257467520,Fishing vessel,Fishing vessel,,
257467600,Fishing vessel,Fishing vessel,,
257467720,Fishing vessel,Fishing vessel,,
257467800,Fishing vessel,Fishing vessel,,
257467820,Fishing vessel,Fishing vessel,,
257468120,Fishing vessel,Fishing vessel,,
257468320,Fishing vessel,Fishing vessel,,12.0
257468420,Fishing vessel,Fishing vessel,,
257468520,Fishing vessel,Fishing vessel,,
257468600,Fishing vessel,Fishing vessel,,9.0
257468700,Fishing vessel,Fishing vessel,,
257468800,Fishing vessel,Fishing vessel,,
257468820,Fishing vessel,Fishing vessel,,
257468920,Fishing vessel,Fishing vessel,,
257469000,Fishing vessel,Trawlers,Trawlers,320.0
257469020,Fishing vessel,Fishing vessel,,
257469120,Fishing vessel,Fishing vessel,,
257469220,Fishing vessel,Fishing vessel,,
257469320,Fishing vessel,Fishing vessel,,
257469520,Fishing vessel,Fishing vessel,,
257469600,Fishing vessel,Fishing vessel,,13.0
257469700,Fishing vessel,Fishing vessel,,
257469800,Fishing vessel,Fishing vessel,,
257469820,Fishing vessel,Fishing vessel,,14.0
257469900,Fishing vessel,Fishing vessel,,
257470020,Fishing vessel,Fishing vessel,,7.0
257470120,Fishing vessel,Fishing vessel,,11.0
257470500,Fishing vessel,Fishing vessel,,101.0
257470520,Fishing vessel,Fishing vessel,,15.0
257470600,Fishing vessel,Fishing vessel,,
257470620,Fishing vessel,Fishing vessel,,
257470700,Fishing vessel,Fishing vessel,,
257470800,Fishing vessel,Fishing vessel,,
257470900,Fishing vessel,Fishing vessel,,
257470920,Fishing vessel,Fishing vessel,,7.0
257471120,Fishing vessel,Fishing vessel,,
257471320,Fishing vessel,Fishing vessel,,
257471520,Fishing vessel,Fishing vessel,,
257471600,Fishing vessel,Fishing vessel,,10.0
257471620,Fishing vessel,Fishing vessel,,
257471720,Fishing vessel,Fishing vessel,,
257471800,Fishing vessel,Fishing vessel,,
257471920,Fishing vessel,Fishing vessel,,
257472420,Fishing vessel,Fishing vessel,,
257472520,Fishing vessel,Fishing vessel,,
257472600,Fishing vessel,Fishing vessel,,
257472700,Fishing vessel,Fishing vessel,,
257472920,Fishing vessel,Fishing vessel,,7.0
257473020,Fishing vessel,Fishing vessel,,
257473220,Fishing vessel,Fishing vessel,,
257473520,Fishing vessel,Fishing vessel,,9.0
257473600,Fishing vessel,Fishing vessel,,
257473700,Fishing vessel,Fishing vessel,,
257473720,Fishing vessel,Fishing vessel,,
257473820,Fishing vessel,Fishing vessel,,
257473920,Fishing vessel,Fishing vessel,,14.0
257474020,Fishing vessel,Fishing vessel,,
257474320,Fishing vessel,Fishing vessel,,
257474420,Fishing vessel,Fishing vessel,,
257474600,Fishing vessel,Fishing vessel,,
257474800,Fishing vessel,Fishing vessel,,
257474920,Fishing vessel,Fishing vessel,,
257475020,Fishing vessel,Fishing vessel,,
257475120,Fishing vessel,Fishing vessel,,12.0
257475220,Fishing vessel,Fishing vessel,,6.0
257475500,Fishing vessel,Fishing vessel,,134.0
257475520,Fishing vessel,Fishing vessel,,
257475600,Fishing vessel,Fishing vessel,,
257475620,Fishing vessel,Fishing vessel,,
257475800,Fishing vessel,Fishing vessel,,
257475820,Fishing vessel,Fishing vessel,,
257476220,Fishing vessel,Fishing vessel,,
257476420,Fishing vessel,Fishing vessel,,7.0
257476500,Fishing vessel,Fishing vessel,,598.0
257476520,Fishing vessel,Fishing vessel,,6.0
257476600,Fishing vessel,Fishing vessel,,
257476700,Fishing vessel,Fishing vessel,,
257477020,Fishing vessel,Fishing vessel,,7.0
257477320,Fishing vessel,Fishing vessel,,15.0
257477500,Fishing vessel,Fishing vessel,,7.0
257477520,Fishing vessel,Fishing vessel,,
257477600,Fishing vessel,Fishing vessel,,
257477700,Fishing vessel,Fishing vessel,,
257478020,Fishing vessel,Fishing vessel,,
257478120,Fishing vessel,Fishing vessel,,17.0
257478220,Fishing vessel,Fishing vessel,,9.0
257478320,Fishing vessel,Fishing vessel,,
257478520,Fishing vessel,Fishing vessel,,
257478600,Fishing vessel,Fishing vessel,,47.0
257478800,Fishing vessel,Fishing vessel,,
257478820,Fishing vessel,Fishing vessel,,
257478920,Fishing vessel,Fishing vessel,,
257479420,Fishing vessel,Fishing vessel,,14.0
257479520,Fishing vessel,Fishing vessel,,
257479800,Fishing vessel,Fishing vessel,,
257479820,Fishing vessel,Fishing vessel,,
257479900,Fishing vessel,Fishing vessel,,
257479920,Fishing vessel,Fishing vessel,,15.0
257480020,Fishing vessel,Fishing vessel,,
257480220,Fishing vessel,Fishing vessel,,
257480420,Fishing vessel,Fishing vessel,,
257480500,Fishing vessel,Fishing vessel,,124.0
257480900,Fishing vessel,Fishing vessel,,
257481020,Fishing vessel,Fishing vessel,,
257481500,Fishing vessel,Fishing vessel,,
257481620,Fishing vessel,Fishing vessel,,9.0
257481700,Fishing vessel,Fishing vessel,,
257481720,Fishing vessel,Fishing vessel,,15.0
257481820,Fishing vessel,Fishing vessel,,24.0
257482020,Fishing vessel,Fishing vessel,,
257482320,Fishing vessel,Fishing vessel,,
257482500,Fishing vessel,Fishing vessel,,
257482520,Fishing vessel,Fishing vessel,,
257482600,Fishing vessel,Trawlers,Trawlers,57.0
257482700,Fishing vessel,Fishing vessel,,
257482720,Fishing vessel,Fishing vessel,,
257482800,Fishing vessel,Fishing vessel,,
257482820,Fishing vessel,Fishing vessel,,
257482920,Fishing vessel,Fishing vessel,,
257483220,Fishing vessel,Fishing vessel,,9.0
257483620,Fishing vessel,Fishing vessel,,
257483700,Fishing vessel,Fishing vessel,,
257483900,Fishing vessel,Fishing vessel,,
257484020,Fishing vessel,Fishing vessel,,
257484420,Fishing vessel,Fishing vessel,,
257484520,Fishing vessel,Fishing vessel,,
257484700,Fishing vessel,Fishing vessel,,
257484800,Fishing vessel,Fishing vessel,,
257484820,Fishing vessel,Fishing vessel,,
257485020,Fishing vessel,Fishing vessel,,
257485320,Fishing vessel,Fishing vessel,,9.0
257485500,Fishing vessel,Fishing vessel,,
257485600,Fishing vessel,Fishing vessel,,79.0
257485700,Fishing vessel,Fishing vessel,,
257486020,Fishing vessel,Fishing vessel,,
257486120,Fishing vessel,Fishing vessel,,
257486320,Fishing vessel,Fishing vessel,,
257486520,Fishing vessel,Fishing vessel,,
257486720,Fishing vessel,Fishing vessel,,
257487020,Fishing vessel,Fishing vessel,,
257487120,Fishing vessel,Fishing vessel,,
257487600,Fishing vessel,Fishing vessel,,
257487700,Fishing vessel,Fishing vessel,,
257487720,Fishing vessel,Fishing vessel,,
257487800,Fishing vessel,Fishing vessel,,
257488120,Fishing vessel,Fishing vessel,,
257488220,Fishing vessel,Fishing vessel,,
257488420,Fishing vessel,Fishing vessel,,
257488600,Fishing vessel,Fishing vessel,,24.0
257488620,Fishing vessel,Fishing vessel,,10.0
257488700,Fishing vessel,Fishing vessel,,
257488920,Fishing vessel,Fishing vessel,,45.0
257489420,Fishing vessel,Fishing vessel,,18.0
257489500,Fishing vessel,Fishing vessel,,719.0
257489600,Fishing vessel,Fishing vessel,,
257489700,Fishing vessel,Fishing vessel,,
257489720,Fishing vessel,Fishing vessel,,50.0
257489820,Fishing vessel,Fishing vessel,,22.0
257490600,Fishing vessel,Fishing vessel,,
257490700,Fishing vessel,Fishing vessel,,
257490820,Fishing vessel,Fishing vessel,,
257491120,Fishing vessel,Fishing vessel,,60.0
257491220,Fishing vessel,Fishing vessel,,29.0
257491700,Fishing vessel,Fishing vessel,,
257491720,Fishing vessel,Fishing vessel,,24.0
257491800,Fishing vessel,Fishing vessel,,4.0
257492120,Fishing vessel,Fishing vessel,,9.0
257492800,Fishing vessel,Fishing vessel,,
257493600,Fishing vessel,Fishing vessel,,7.0
257493900,Fishing vessel,Fishing vessel,,
257494520,Fishing vessel,Fishing vessel,,11.0
257494600,Fishing vessel,Fishing vessel,,20.0
257494720,Fishing vessel,Fishing vessel,,18.0
257495020,Fishing vessel,Fishing vessel,,10.0
257495320,Fishing vessel,Fishing vessel,,10.0
257495600,Fishing vessel,Fishing vessel,,9.0
257495620,Fishing vessel,Fishing vessel,,18.0
257495700,Fishing vessel,Fishing vessel,,10.0
257496420,Fishing vessel,Fishing vessel,,14.0
257496720,Fishing vessel,Fishing vessel,,
257496800,Fishing vessel,Fishing vessel,,
257496820,Fishing vessel,Fishing vessel,,19.0
257497420,Fishing vessel,Fishing vessel,,24.0
257497500,Fishing vessel,Fishing vessel,,99.0
257497520,Fishing vessel,Fishing vessel,,7.0
257497600,Fishing vessel,Fishing vessel,,
257497720,Fishing vessel,Fishing vessel,,12.0
257497820,Fishing vessel,Fishing vessel,,18.0
257498420,Fishing vessel,Fishing vessel,,16.0
257498720,Fishing vessel,Fishing vessel,,13.0
257499220,Fishing vessel,Fishing vessel,,20.0
257499500,Fishing vessel,Fishing vessel,,
257499800,Fishing vessel,Fishing vessel,,
257499920,Fishing vessel,Fishing vessel,,11.0
257501500,Fishing vessel,Fishing vessel,,652.0
257501600,Fishing vessel,Fishing vessel,,
257502600,Fishing vessel,Fishing vessel,,
257502800,Fishing vessel,Fishing vessel,,
257503600,Fishing vessel,Fishing vessel,,
257504600,Fishing vessel,Fishing vessel,,14.0
257504800,Fishing vessel,Fishing vessel,,
257504900,Fishing vessel,Fishing vessel,,11.0
257505600,Fishing vessel,Fishing vessel,,
257505700,Fishing vessel,Fishing vessel,,
257505800,Fishing vessel,Fishing vessel,,
257506600,Fishing vessel,Fishing vessel,,87.0
257507500,Fishing vessel,Fishing vessel,,81.0
257507600,Fishing vessel,Fishing vessel,,
257508600,Fishing vessel,Fishing vessel,,24.0
257509500,Fishing vessel,Fishing vessel,,
257509600,Fishing vessel,Fishing vessel,,
257509800,Fishing vessel,Fishing vessel,,
257509900,Fishing vessel,Fishing vessel,,
257511600,Fishing vessel,Fishing vessel,,
257511800,Fishing vessel,Fishing vessel,,
257512700,Fishing vessel,Fishing vessel,,
257513600,Fishing vessel,Fishing vessel,,6.0
257514600,Fishing vessel,Fishing vessel,,
257514800,Fishing vessel,Fishing vessel,,
257515500,Fishing vessel,Fishing vessel,,
257515830,Fishing vessel,Fishing vessel,,
257521500,Fishing vessel,Fishing vessel,,48.0
257522500,Fishing vessel,Fishing vessel,,229.0
257524500,Fishing vessel,Fishing vessel,,300.0
257524600,Fishing vessel,Fishing vessel,,
257525600,Fishing vessel,Fishing vessel,,76.0
257526500,Fishing vessel,Fishing vessel,,25.0
257526600,Fishing vessel,Fishing vessel,,23.0
257528700,Fishing vessel,Fishing vessel,,
257528800,Fishing vessel,Fishing vessel,,
257529000,Fishing vessel,Fishing vessel,,567.0
257529600,Fishing vessel,Fishing vessel,,127.0
257529800,Fishing vessel,Fishing vessel,,
257530500,Fishing vessel,Fishing vessel,,62.0
257530900,Fishing vessel,Fishing vessel,,
257531600,Fishing vessel,Fishing vessel,,161.0
257532500,Fishing vessel,Fishing vessel,,120.0
257532700,Fishing vessel,Fishing vessel,,
257533500,Fishing vessel,Fishing vessel,,
257533600,Fishing vessel,Fishing vessel,,
257533800,Fishing vessel,Fishing vessel,,
257535800,Fishing vessel,Fishing vessel,,
257536600,Fishing vessel,Fishing vessel,,230.0
257536700,Fishing vessel,Fishing vessel,,1191.0
257537000,Fishing vessel,Fishing vessel,,2061.0
