mmsi,label,sublabel,length,tonnage,country
235111247,Fishing vessel,Fishing vessel,nan,6.7999999999999998,GBR
235111288,Fishing vessel,Fishing vessel,nan,1.25,nan
235111311,Fishing vessel,Fishing vessel,nan,3.3700000000000001,nan
235111328,Fishing vessel,Fishing vessel,nan,0.5,nan
235111396,Fishing vessel,Fishing vessel,nan,3.0,nan
235111406,Fishing vessel,Fishing vessel,nan,1.6194,nan
235111407,Fishing vessel,Fishing vessel,nan,1.7,nan
235111429,Fishing vessel,Fishing vessel,nan,nan,GBR
235111445,Fishing vessel,Fishing vessel,nan,3.0,nan
235111483,Fishing vessel,Fishing vessel,nan,1.8600000000000001,nan
235111498,Fishing vessel,Fishing vessel,nan,2.0,nan
235111502,Fishing vessel,Fishing vessel,nan,3.1800000000000002,nan
235111519,Pots and Traps,Pots and Traps,nan,1.8,GBR
235111521,Pots and Traps,Pots and Traps,nan,2.2000000000000002,nan
235111533,Fishing vessel,Fishing vessel,nan,14.0,nan
235111542,Fishing vessel,Fishing vessel,nan,8.0,nan
235111583,Fishing vessel,Fishing vessel,nan,1.5,nan
235111597,Fishing vessel,Fishing vessel,nan,3.48,GBR
235111603,Fishing vessel,Fishing vessel,nan,2.9399999999999999,nan
235111608,Fishing vessel,Fishing vessel,nan,4.0,nan
235111634,Fishing vessel,Fishing vessel,nan,3.6000000000000001,nan
235111667,Pots and Traps,Pots and Traps,nan,3.7999999999999998,nan
235111702,Fishing vessel,Fishing vessel,nan,11.0,GBR
235111725,Fishing vessel,Fishing vessel,nan,8.4000000000000004,nan
235111756,Fishing vessel,Fishing vessel,nan,1.2,nan
235111765,Fishing vessel,Fishing vessel,nan,120.0,GBR
235111767,Fishing vessel,Fishing vessel,nan,2.2000000000000002,nan
235111779,Fishing vessel,Fishing vessel,nan,22.899999999999999,nan
235111791,Fishing vessel,Fishing vessel,nan,159.0,nan
235111792,Fishing vessel,Fishing vessel,nan,2.5499999999999998,nan
235111837,Fishing vessel,Fishing vessel,nan,7.6799999999999988,nan
235111878,Fishing vessel,Fishing vessel,nan,1.6000000000000001,nan
235111927,Pots and Traps,Pots and Traps,nan,6.0,nan
235111941,Fishing vessel,Fishing vessel,nan,0.91000000000000003,nan
235111974,Fishing vessel,Fishing vessel,nan,1.5,nan
235111985,Fishing vessel,Fishing vessel,nan,0.95999999999999996,nan
235112019,Fishing vessel,Fishing vessel,nan,1.7,nan
235112066,Fishing vessel,Fishing vessel,nan,2.6899999999999999,nan
235112077,Fishing vessel,Fishing vessel,nan,1.0,nan
235112081,Fishing vessel,Fishing vessel,nan,1.2,nan
235112149,Fishing vessel,Fishing vessel,nan,6.0,nan
235112183,Fishing vessel,Fishing vessel,nan,2.0,nan
235112191,Fishing vessel,Fishing vessel,nan,1.0,nan
235112211,Pots and Traps,Pots and Traps,nan,3.2000000000000002,GBR
235112227,Fishing vessel,Fishing vessel,nan,10.41,nan
235112229,Fishing vessel,Fishing vessel,nan,4.7999999999999998,nan
235112232,Fishing vessel,Fishing vessel,nan,4.54,GBR
235112233,Fishing vessel,Fishing vessel,nan,1.6899999999999999,nan
235112234,Fishing vessel,Fishing vessel,nan,2.7000000000000002,GBR
235112236,Fishing vessel,Fishing vessel,nan,2.5,GBR
235112237,Fishing vessel,Fishing vessel,nan,9.9000000000000004,nan
235112253,Fishing vessel,Fishing vessel,nan,3.9300000000000002,nan
235112273,Fishing vessel,Fishing vessel,nan,3.75,nan
235112286,Pots and Traps,Pots and Traps,nan,1.49,nan
235112298,Fishing vessel,Fishing vessel,nan,3.5,nan
235112301,Fishing vessel,Fishing vessel,nan,1.9199999999999999,nan
235112312,Fishing vessel,Fishing vessel,nan,6.0,GBR
235112313,Fishing vessel,Fishing vessel,nan,1.5600000000000001,nan
235112317,Trawlers,Trawlers,51.0,834.0,GBR
235112332,Fishing vessel,Fishing vessel,nan,2.8999999999999999,GBR
235112364,Pots and Traps,Pots and Traps,nan,3.2599999999999998,nan
235112369,Fishing vessel,Fishing vessel,nan,0.5,nan
235112374,Fishing vessel,Fishing vessel,nan,2.5,nan
235112376,Fishing vessel,Fishing vessel,nan,4.0,nan
235112377,Fishing vessel,Fishing vessel,nan,1.0,nan
235112463,Fishing vessel,Fishing vessel,nan,0.5,nan
235112474,Pots and Traps,Pots and Traps,nan,2.0,nan
235112484,Pots and Traps,Pots and Traps,nan,4.5,GBR
235112496,Fishing vessel,Fishing vessel,nan,3.0,nan
235112497,Fishing vessel,Fishing vessel,nan,2.3999999999999999,nan
235112502,Fishing vessel,Fishing vessel,nan,9.9000000000000004,nan
235112508,Fishing vessel,Fishing vessel,nan,2.6699999999999999,nan
235112513,Fishing vessel,Fishing vessel,nan,20.0,nan
235112519,Fishing vessel,Fishing vessel,nan,1.0,nan
235112529,Fishing vessel,Fishing vessel,nan,10.0,nan
235112533,Trawlers,Trawlers,nan,47.0,nan
235112551,Fishing vessel,Fishing vessel,nan,3.3799999999999999,GBR
235112552,Fishing vessel,Fishing vessel,nan,2.0,nan
235112575,Trawlers,Trawlers,nan,nan,nan
235112584,Fishing vessel,Fishing vessel,nan,3.3399999999999999,nan
235112588,Pots and Traps,Pots and Traps,nan,4.0,nan
235112624,Pots and Traps,Pots and Traps,nan,1.5,GBR
235112648,Fishing vessel,Fishing vessel,nan,1.2,GBR
235112661,Fishing vessel,Fishing vessel,nan,2.3300000000000001,nan
235112668,Fishing vessel,Fishing vessel,nan,2.5,nan
235112685,Fishing vessel,Fishing vessel,nan,1.0,nan
235112688,Fishing vessel,Fishing vessel,nan,1.5,nan
235112716,Fishing vessel,Fishing vessel,nan,2.3999999999999999,nan
235112735,Fishing vessel,Fishing vessel,nan,1.9299999999999999,nan
235112739,Fishing vessel,Fishing vessel,nan,1170.0,nan
235112745,Fishing vessel,Fishing vessel,nan,0.22500000000000001,nan
235112752,Pots and Traps,Pots and Traps,nan,1.3200000000000001,nan
235112769,Trawlers,Trawlers,14.9,nan,GBR
235112781,Fishing vessel,Fishing vessel,nan,3.0,nan
235112789,Fishing vessel,Fishing vessel,nan,4.1200000000000001,nan
235112795,Fishing vessel,Fishing vessel,nan,3.1099999999999999,nan
235112803,Fishing vessel,Fishing vessel,nan,4.0,nan
235112804,Fishing vessel,Fishing vessel,nan,3.7400000000000002,nan
235112805,Fishing vessel,Fishing vessel,nan,2.52,nan
235112816,Fishing vessel,Fishing vessel,nan,2.52,nan
235112837,Pots and Traps,Pots and Traps,nan,1.3,nan
235112852,Fishing vessel,Fishing vessel,nan,1.5,nan
235112855,Fishing vessel,Fishing vessel,nan,5.0,nan
235112856,Trawlers,Trawlers,nan,9.1700000000000017,GBR
235112873,Fishing vessel,Fishing vessel,nan,0.97999999999999998,nan
235112882,Pots and Traps,Pots and Traps,nan,3.3300000000000001,nan
235112883,Fishing vessel,Fishing vessel,nan,0.0,nan
235112905,Fishing vessel,Fishing vessel,nan,nan,GBR
235112983,Fishing vessel,Fishing vessel,nan,nan,GBR
235113012,Pots and Traps,Pots and Traps,nan,3.04,nan
235113016,Fishing vessel,Fishing vessel,nan,1.5,nan
235113023,Fishing vessel,Fishing vessel,nan,1.51,nan
235113034,Fishing vessel,Fishing vessel,nan,1.7,nan
235113099,Trawlers,Trawlers,nan,160.0,GBR
235113102,Fishing vessel,Fishing vessel,nan,4.1200000000000001,nan
235113108,Fishing vessel,Fishing vessel,nan,2.0,nan
235113123,Fishing vessel,Fishing vessel,nan,1.4399999999999999,nan
235113131,Fishing vessel,Fishing vessel,nan,1.5,nan
235113144,Fishing vessel,Fishing vessel,nan,5.4699999999999998,nan
235113176,Fishing vessel,Fishing vessel,nan,1.0,nan
235113197,Fishing vessel,Fishing vessel,nan,28.0,nan
235113204,Pots and Traps,Pots and Traps,nan,18.0,nan
235113208,Fishing vessel,Fishing vessel,nan,2.0,nan
235113271,Fishing vessel,Fishing vessel,nan,6.9699999999999998,nan
235113276,Fishing vessel,Fishing vessel,nan,2.6099999999999999,GBR
235113354,Pots and Traps,Pots and Traps,nan,3.73,nan
235113355,Fishing vessel,Fishing vessel,nan,37.0,nan
235113362,Fishing vessel,Fishing vessel,nan,3.1899999999999999,nan
235113363,Fishing vessel,Fishing vessel,nan,2.5,nan
235113371,Fishing vessel,Fishing vessel,nan,42.0,GBR
235113378,Trawlers,Trawlers,nan,43.689999999999998,nan
235113386,Pots and Traps,Pots and Traps,nan,9.8000000000000007,nan
235113439,Fishing vessel,Fishing vessel,13.07,29.630000000000006,GBR
235113443,Fishing vessel,Fishing vessel,nan,1.6000000000000001,nan
235113449,Fishing vessel,Fishing vessel,nan,6.0,nan
235113453,Fishing vessel,Fishing vessel,nan,1.5800000000000001,nan
235113459,Fishing vessel,Fishing vessel,nan,50.0,nan
235113461,Fishing vessel,Fishing vessel,nan,1.8500000000000001,nan
235113502,Fishing vessel,Fishing vessel,nan,19.0,nan
235113515,Trawlers,Trawlers,nan,12.0,nan
235113516,Fishing vessel,Fishing vessel,nan,1.6200000000000001,nan
235113535,Fishing vessel,Fishing vessel,nan,4.5,GBR
235113553,Pots and Traps,Pots and Traps,nan,1.75,nan
235113568,Fishing vessel,Fishing vessel,nan,5.71,nan
235113583,Pots and Traps,Pots and Traps,nan,2.5699999999999998,nan
235113594,Fishing vessel,Fishing vessel,nan,7.7999999999999998,nan
235113634,Pots and Traps,Pots and Traps,nan,15.0,GBR
235113637,Fishing vessel,Fishing vessel,nan,1.3600000000000001,nan
235113647,Fishing vessel,Fishing vessel,nan,1.3600000000000001,nan
235113661,Fishing vessel,Fishing vessel,nan,2.1699999999999999,nan
235113683,Fishing vessel,Fishing vessel,nan,20.390000000000001,nan
235113724,Fishing vessel,Fishing vessel,nan,42.0,GBR
235113745,Fishing vessel,Fishing vessel,nan,1.0600000000000001,nan
235113752,Fishing vessel,Fishing vessel,nan,4.6600000000000001,nan
235113774,Fishing vessel,Fishing vessel,nan,1.0,nan
235113784,Fishing vessel,Fishing vessel,nan,3.5,nan
235113801,Fishing vessel,Fishing vessel,nan,1.45,nan
235113807,Fishing vessel,Fishing vessel,nan,21.699999999999999,GBR
235113808,Pots and Traps,Pots and Traps,nan,2.3700000000000001,nan
235113809,Trawlers,Trawlers,nan,17.289999999999999,nan
235113815,Fishing vessel,Fishing vessel,nan,0.81000000000000005,nan
235113834,Fishing vessel,Fishing vessel,nan,3.7999999999999998,nan
235113838,Seismic vessel,Seismic vessel,nan,nan,nan
235113845,Fishing vessel,Fishing vessel,nan,1.3999999999999999,nan
235113855,Fishing vessel,Fishing vessel,nan,6.7599999999999998,nan
235113864,Fishing vessel,Fishing vessel,nan,1.4299999999999999,nan
235113891,Fishing vessel,Fishing vessel,nan,6.8300000000000001,nan
235113893,Fishing vessel,Fishing vessel,nan,6.5700000000000003,nan
235113896,Fishing vessel,Fishing vessel,nan,3.0,nan
235113901,Fishing vessel,Fishing vessel,nan,3.5,nan
235113902,Fishing vessel,Fishing vessel,nan,3.5,nan
235113921,Fishing vessel,Fishing vessel,nan,8.1799999999999979,nan
235113923,Fishing vessel,Fishing vessel,nan,5.0,nan
235113931,Pots and Traps,Pots and Traps,nan,1.5,nan
235113942,Fishing vessel,Fishing vessel,nan,3.6099999999999999,nan
235113943,Pots and Traps,Pots and Traps,nan,1.75,nan
235113947,Trawlers,Trawlers,nan,1.4199999999999999,nan
235113956,Fishing vessel,Fishing vessel,nan,7.0,nan
235113973,Pots and Traps,Pots and Traps,nan,2.0,nan
235113974,Fishing vessel,Fishing vessel,nan,1.0,nan
235114004,Fishing vessel,Fishing vessel,nan,1.9199999999999999,nan
235114025,Fishing vessel,Fishing vessel,nan,18.0,nan
235114034,Fishing vessel,Fishing vessel,nan,11.0,nan
235114071,Fishing vessel,Fishing vessel,nan,5.6799999999999997,nan
235114073,Trawlers,Trawlers,nan,13.35,nan
235114112,Fishing vessel,Fishing vessel,nan,1.0,nan
235114116,Fishing vessel,Fishing vessel,nan,1.3999999999999999,nan
235114141,Fishing vessel,Fishing vessel,nan,nan,nan
235114158,Fishing vessel,Fishing vessel,nan,2.8300000000000001,nan
235114172,Fishing vessel,Fishing vessel,nan,4.0,nan
235114184,Fishing vessel,Fishing vessel,nan,1.0,nan
235114196,Fishing vessel,Fishing vessel,nan,2.0,nan
235114207,Fishing vessel,Fishing vessel,nan,1.5,nan
235114214,Pots and Traps,Pots and Traps,nan,3.7599999999999998,nan
235114216,Fishing vessel,Fishing vessel,nan,1.77,nan
235114232,Fishing vessel,Fishing vessel,nan,1.5,nan
235114247,Fishing vessel,Fishing vessel,nan,nan,GBR
235114408,Fishing vessel,Fishing vessel,nan,nan,GBR
235114648,Fishing vessel,Fishing vessel,nan,nan,GBR
235115000,Cargo/Tanker,Tanker,nan,nan,nan
235118000,Trawlers,Trawlers,70.599999999999994,1965.0,GBR
235134000,Cargo/Tanker,Cargo,nan,nan,nan
235166000,Trawlers,Trawlers,21.300000000000001,202.0,GBR
235215000,Longliners,Set longlines,30.0,210.0,GBR
235307000,Cargo/Tanker,Tanker,nan,nan,nan
235338000,Seismic vessel,Seismic vessel,nan,nan,nan
235374000,Cargo/Tanker,Tanker,nan,nan,nan
235484000,Cargo/Tanker,Tanker,nan,nan,nan
235496000,Cargo/Tanker,Tanker,nan,nan,nan
235620000,Cargo/Tanker,Cargo,nan,nan,nan
235627000,Trawlers,Trawlers,35.5,295.0,GBR
235630000,Cargo/Tanker,Tanker,nan,nan,nan
235637000,Cargo/Tanker,Tanker,nan,nan,nan
235666000,Cargo/Tanker,Cargo,nan,nan,nan
235672000,Trawlers,Trawlers,70.700000000000003,2424.0,GBR
235673000,Trawlers,Trawlers,66.099999999999994,2055.0,GBR
235674000,Trawlers,Trawlers,70.700000000000003,2430.0,GBR
235711000,Fishing vessel,Fishing vessel,nan,nan,GBR
235739000,Passenger,Passenger,nan,nan,nan
235746000,Trawlers,Trawlers,61.899999999999999,1771.0,GBR
235778000,Cargo/Tanker,Tanker,nan,nan,nan
235799000,Trawlers,Trawlers,27.850000000000001,331.0,GBR
235826000,Fishing vessel,Fishing vessel,nan,nan,GBR
235838000,Trawlers,Trawlers,76.430000000000007,2809.0,GBR
235844000,Cargo/Tanker,Cargo,nan,nan,nan
235899912,Fishing vessel,Fishing vessel,nan,nan,GBR
236107000,Cargo/Tanker,Tanker,nan,nan,nan
236111242,Tug/Pilot/Supply,Pilot,nan,nan,nan
236111467,Passenger,Sailing,nan,nan,nan
236111476,Cargo/Tanker,Tanker,nan,nan,nan
236111477,Cargo/Tanker,Tanker,nan,nan,nan
236111668,Tug/Pilot/Supply,Pilot,nan,nan,nan
236111757,Cargo/Tanker,Tanker,nan,nan,nan
236111851,Seismic vessel,Seismic vessel,nan,nan,nan
236111893,Cargo/Tanker,Tanker,nan,nan,nan
236111894,Cargo/Tanker,Tanker,nan,nan,nan
236111902,Seismic vessel,Seismic vessel,nan,nan,nan
236165000,Cargo/Tanker,Tanker,nan,nan,nan
236213000,Cargo/Tanker,Tanker,nan,nan,nan
236263000,Cargo/Tanker,Tanker,nan,nan,nan
236333000,Cargo/Tanker,Cargo,nan,nan,nan
236335000,Cargo/Tanker,Tanker,nan,nan,nan
236342000,Cargo/Tanker,Tanker,nan,nan,nan
236343000,Cargo/Tanker,Tanker,nan,nan,nan
236362000,Cargo/Tanker,Cargo,nan,nan,nan
236363000,Cargo/Tanker,Tanker,nan,nan,nan
236379000,Cargo/Tanker,Tanker,nan,nan,nan
236385000,Cargo/Tanker,Tanker,nan,nan,nan
236399000,Cargo/Tanker,Tanker,nan,nan,nan
236403000,Seismic vessel,Seismic vessel,nan,nan,nan
236414000,Cargo/Tanker,Tanker,nan,nan,nan
236475000,Cargo/Tanker,Tanker,nan,nan,nan
236481000,Cargo/Tanker,Cargo,nan,nan,nan
236483000,Seismic vessel,Seismic vessel,nan,nan,nan
236502000,Cargo/Tanker,Tanker,nan,nan,nan
236511000,Cargo/Tanker,Tanker,nan,nan,nan
236518000,Cargo/Tanker,Tanker,nan,nan,nan
236522000,Cargo/Tanker,Tanker,nan,nan,nan
236529000,Cargo/Tanker,Tanker,nan,nan,nan
236536000,Cargo/Tanker,Cargo,nan,nan,nan
236538000,Seismic vessel,Seismic vessel,nan,nan,nan
236597000,Cargo/Tanker,Cargo,nan,nan,nan
236598000,Cargo/Tanker,Cargo,nan,nan,nan
237004000,Fishing vessel,Fishing vessel,nan,nan,GRC
237005000,Fishing vessel,Fishing vessel,nan,104.0,nan
237008500,Trawlers,Trawlers,23.5,87.0,nan
237009900,Cargo/Tanker,Cargo,nan,nan,nan
237011000,Trawlers,Trawlers,31.949999999999999,223.0,GRC
237014000,Trawlers,Trawlers,16.5,34.0,GRC
237015000,Trawlers,Trawlers,25.899999999999999,103.0,GRC
237017200,Cargo/Tanker,Tanker,nan,nan,nan
237027000,Trawlers,Trawlers,20.300000000000001,37.0,GRC
237029000,Trawlers,Trawlers,29.25,126.0,GRC
237034000,Trawlers,Trawlers,29.0,nan,nan
237036700,Fishing vessel,Fishing vessel,nan,nan,nan
237039000,Fishing vessel,Fishing vessel,nan,166.0,nan
237040000,Fishing vessel,Fishing vessel,nan,nan,nan
237041000,Fishing vessel,Fishing vessel,nan,nan,nan
237041400,Fishing vessel,Fishing vessel,nan,nan,nan
237042100,Fishing vessel,Fishing vessel,nan,nan,nan
237043300,Fishing vessel,Fishing vessel,nan,nan,nan
237045000,Trawlers,Trawlers,27.649999999999999,122.0,GRC
237045300,Fishing vessel,Fishing vessel,nan,nan,nan
237046000,Trawlers,Trawlers,27.25,108.5,GRC
237048000,Trawlers,Trawlers,25.800000000000001,78.0,nan
237049000,Fishing vessel,Fishing vessel,nan,nan,GRC
237050000,Trawlers,Trawlers,24.449999999999999,67.0,GRC
237050500,Fishing vessel,Fishing vessel,nan,nan,nan
237054000,Fishing vessel,Fishing vessel,nan,nan,nan
237057800,Fishing vessel,Fishing vessel,nan,nan,nan
237058000,Trawlers,Trawlers,20.879999999999999,42.0,GRC
237059000,Trawlers,Trawlers,19.699999999999999,40.0,GRC
237060000,Fishing vessel,Fishing vessel,nan,nan,nan
237061000,Fishing vessel,Fishing vessel,nan,62.0,nan
237062400,Fishing vessel,Fishing vessel,nan,nan,nan
237063000,Trawlers,Trawlers,19.399999999999999,33.0,GRC
237069000,Fishing vessel,Fishing vessel,nan,101.0,nan
237069800,Fishing vessel,Fishing vessel,nan,nan,nan
237070000,Purse seines,Purse seines,24.399999999999999,105.0,nan
237071400,Fishing vessel,Fishing vessel,nan,nan,nan
237073400,Fishing vessel,Fishing vessel,nan,15.0,nan
237074300,Fishing vessel,Fishing vessel,nan,17.0,nan
237074600,Fishing vessel,Fishing vessel,nan,nan,nan
237075200,Fishing vessel,Fishing vessel,nan,nan,nan
237075300,Fishing vessel,Fishing vessel,nan,nan,nan
237078000,Trawlers,Trawlers,23.649999999999999,69.0,nan
237079000,Trawlers,Trawlers,28.969999999999999,160.81,nan
237079700,Fishing vessel,Fishing vessel,nan,nan,nan
237085000,Fishing vessel,Fishing vessel,nan,nan,nan
237086000,Trawlers,Trawlers,22.559999999999999,47.0,nan
237086200,Fishing vessel,Fishing vessel,nan,nan,nan
237087300,Fishing vessel,Fishing vessel,nan,15.0,nan
237088400,Fishing vessel,Fishing vessel,nan,nan,nan
237088800,Fishing vessel,Fishing vessel,nan,nan,nan
237089000,Purse seines,Purse seines,21.0,57.0,GRC
237092300,Fishing vessel,Fishing vessel,nan,nan,nan
237092400,Fishing vessel,Fishing vessel,nan,nan,nan
237093500,Fishing vessel,Fishing vessel,nan,nan,nan
237094000,Fishing vessel,Fishing vessel,nan,37.0,nan
237096000,Fishing vessel,Fishing vessel,nan,nan,nan
237096500,Fishing vessel,Fishing vessel,nan,nan,nan
237097000,Purse seines,Purse seines,17.32,29.0,nan
237097100,Fishing vessel,Fishing vessel,nan,nan,nan
237098100,Fishing vessel,Fishing vessel,nan,13.0,nan
237099200,Fishing vessel,Fishing vessel,nan,61.0,nan
237099400,Fishing vessel,Fishing vessel,nan,nan,nan
237100700,Fishing vessel,Fishing vessel,nan,nan,nan
237107700,Fishing vessel,Fishing vessel,nan,nan,nan
237108000,Purse seines,Purse seines,18.27,33.0,GRC
237108400,Fishing vessel,Fishing vessel,nan,nan,nan
237110300,Fishing vessel,Fishing vessel,nan,nan,nan
237111000,Fishing vessel,Fishing vessel,nan,nan,nan
237112000,Purse seines,Purse seines,16.850000000000001,25.0,nan
237114000,Fishing vessel,Fishing vessel,nan,nan,nan
237119000,Trawlers,Trawlers,20.0,64.0,GRC
237121500,Fishing vessel,Fishing vessel,nan,nan,nan
237121800,Fishing vessel,Fishing vessel,nan,20.0,nan
237123000,Purse seines,Purse seines,19.5,41.0,nan
237125200,Fishing vessel,Fishing vessel,nan,nan,nan
237127000,Trawlers,Trawlers,33.920000000000002,264.0,GRC
237127200,Fishing vessel,Fishing vessel,nan,nan,nan
237129000,Set gillnets,Set gillnets,19.949999999999999,49.0,GRC
237131000,Trawlers,Trawlers,32.799999999999997,208.0,GRC
237131300,Fishing vessel,Fishing vessel,nan,nan,nan
237132000,Trawlers,Trawlers,32.200000000000003,193.0,nan
237134000,Fishing vessel,Fishing vessel,nan,296.0,GRC
237135000,Fishing vessel,Fishing vessel,nan,nan,nan
237136800,Fishing vessel,Fishing vessel,nan,nan,nan
237138300,Fishing vessel,Fishing vessel,nan,nan,nan
237140500,Fishing vessel,Fishing vessel,nan,nan,nan
237141700,Fishing vessel,Fishing vessel,nan,20.0,nan
237142000,Trawlers,Trawlers,30.0,168.0,nan
237147000,Trawlers,Trawlers,28.600000000000001,144.0,nan
237148900,Fishing vessel,Fishing vessel,15.529999999999999,21.0,nan
237149000,Trawlers,Trawlers,28.5,135.0,GRC
237151000,Trawlers,Trawlers,28.449999999999999,128.0,GRC
